new.id,Reference,Title,Original.appellation,Original.function,Our.function,Our.definition,Lindeman.yes.OR.no,Data.source,Data.period,general.period,Location,Latitude,Longtitude,Ecosystem,Species.number,Group.number,Information.records,Taxon.record,new.taxon.1,new.taxon.2,from_to,predator.TL,long.FCL,short.FCL,is.chain,too.omni,FC.label,Energy.path,Interaction.type,Scenario,Parse.from,orig.value,orig.interv,trans,X0_1,X1_2,X2_3,X3_4,X4_5,X5_6,X6_7,X7_8,X8_9,X9_10,geom_mean,prey_pred,trans.label,Data.form,n,SD/SE/median/interval,SD,data.LABEL,Factor,Effect.size,control...experiment,Nutrient,DOC,Light,Salinity,Temperature,Environ.other,Succession.phase,PP..primary.or.detritus.,Depth,Eco.area,Invasion,micro_loop,Time_Average,Element,FCL,taxonomy,Environmental stress,Horizontal,Vertical
3,Ara and Hiromi_2007_ Journal of Plankton Research,"Temporal variability in primary and copepod production in Sagami Bay,Japan",transfer efficiency,copepod tertiary production / copepod secondary production,production 3 / production 2,production n+1 / production n,YES,ExperimentCalculation,Jan.2002 ~ Dec.2004,2000s,"35бу16' N, 139бу29' E",35бу16' N,139бу29' E,bay,NA,NA,winter (Dec.~Feb.),SP~TP,zooplankton,invertebrate,2_3,3,3,3,YES,NO,aN,plankton,carnivore,1,,0.0128,,0.0128,NA,NA,0.0128,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season & PP,NO,,,,,,,,,,,,,,a,C,,,,,
3,Ara and Hiromi_2007_ Journal of Plankton Research,"Temporal variability in primary and copepod production in Sagami Bay,Japan",transfer efficiency,copepod secondary production / primary production,production 2 / production 1,production n+1 / production n,YES,ExperimentCalculation,Jan.2002 ~ Dec.2004,2000s,"35бу16' N, 139бу29' E",35бу16' N,139бу29' E,bay,NA,NA,spring (Mar.~May),phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,3,3,YES,NO,aN,plankton,herbivore,2,,0.151,,0.151,NA,0.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season & PP,NO,,,,,,,,,,,,,,a,C,,,,,
3,Ara and Hiromi_2007_ Journal of Plankton Research,"Temporal variability in primary and copepod production in Sagami Bay,Japan",transfer efficiency,copepod tertiary production / copepod secondary production,production 3 / production 2,production n+1 / production n,YES,ExperimentCalculation,Jan.2002 ~ Dec.2004,2000s,"35бу16' N, 139бу29' E",35бу16' N,139бу29' E,bay,NA,NA,spring (Mar.~May),SP~TP,zooplankton,invertebrate,2_3,3,3,3,YES,NO,aN,plankton,carnivore,2,,0.0119,,0.0119,NA,NA,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season & PP,NO,,,,,,,,,,,,,,a,C,,,,,
3,Ara and Hiromi_2007_ Journal of Plankton Research,"Temporal variability in primary and copepod production in Sagami Bay,Japan",transfer efficiency,copepod secondary production / primary production,production 2 / production 1,production n+1 / production n,YES,ExperimentCalculation,Jan.2002 ~ Dec.2004,2000s,"35бу16' N, 139бу29' E",35бу16' N,139бу29' E,bay,NA,NA,summer (Jun.~Sep.),phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,3,3,YES,NO,aN,plankton,herbivore,3,,0.177,,0.177,NA,0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season & PP,NO,,,,,,,,,,,,,,a,C,,,,,
3,Ara and Hiromi_2007_ Journal of Plankton Research,"Temporal variability in primary and copepod production in Sagami Bay,Japan",transfer efficiency,copepod tertiary production / copepod secondary production,production 3 / production 2,production n+1 / production n,YES,ExperimentCalculation,Jan.2002 ~ Dec.2004,2000s,"35бу16' N, 139бу29' E",35бу16' N,139бу29' E,bay,NA,NA,summer (Jun.~Sep.),SP~TP,zooplankton,invertebrate,2_3,3,3,3,YES,NO,aN,plankton,carnivore,3,,0.0062,,0.0062,NA,NA,0.0062,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season & PP,NO,,,,,,,,,,,,,,a,C,,,,,
3,Ara and Hiromi_2007_ Journal of Plankton Research,"Temporal variability in primary and copepod production in Sagami Bay,Japan",transfer efficiency,copepod secondary production / primary production,production 2 / production 1,production n+1 / production n,YES,ExperimentCalculation,Jan.2002 ~ Dec.2004,2000s,"35бу16' N, 139бу29' E",35бу16' N,139бу29' E,bay,NA,NA,Autumn (Oct.~Nov.),phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,3,3,YES,NO,aN,plankton,herbivore,4,,0.212,,0.212,NA,0.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season & PP,NO,,,,,,,,,,,,,,a,C,,,,,
3,Ara and Hiromi_2007_ Journal of Plankton Research,"Temporal variability in primary and copepod production in Sagami Bay,Japan",transfer efficiency,copepod tertiary production / copepod secondary production,production 3 / production 2,production n+1 / production n,YES,ExperimentCalculation,Jan.2002 ~ Dec.2004,2000s,"35бу16' N, 139бу29' E",35бу16' N,139бу29' E,bay,NA,NA,Autumn (Oct.~Nov.),SP~TP,zooplankton,invertebrate,2_3,3,3,3,YES,NO,aN,plankton,carnivore,4,,0.0123,,0.0123,NA,NA,0.0123,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season & PP,NO,,,,,,,,,,,,,,a,C,,,,,
3,Ara and Hiromi_2007_ Journal of Plankton Research,"Temporal variability in primary and copepod production in Sagami Bay,Japan",transfer efficiency,copepod secondary production / primary production,production 2 / production 1,production n+1 / production n,YES,ExperimentCalculation,Jan.2002 ~ Dec.2004,2000s,"35бу16' N, 139бу29' E",35бу16' N,139бу29' E,bay,NA,NA,Annual,phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,3,3,YES,NO,aN,plankton,herbivore,-1,,0.169,,0.169,NA,0.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,season & PP,NO,,,,,,,,,,,,,,Y,C,,,,,
3,Ara and Hiromi_2007_ Journal of Plankton Research,"Temporal variability in primary and copepod production in Sagami Bay,Japan",transfer efficiency,copepod tertiary production / copepod secondary production,production 3 / production 2,production n+1 / production n,YES,ExperimentCalculation,Jan.2002 ~ Dec.2004,2000s,"35бу16' N, 139бу29' E",35бу16' N,139бу29' E,bay,NA,NA,Annual,SP~TP,zooplankton,invertebrate,2_3,3,3,3,YES,NO,aN,plankton,carnivore,-1,,0.0089,,0.0089,NA,NA,0.0089,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,season & PP,NO,,,,,,,,,,,,,,Y,C,,,,,
4,Anjusha_2013_Joural of Marine Systems,"Trophic efficiency of plankton food webs: Observations from the Gulf of Mannar and the Palk Bay, Southeast Coast of India",trophic efficiency,NA,carbon biomass 2 / carbon biomass 1,production n+1 / production n,YES,InvestigationCalculation,Mar.2010 ~ Jan.2011,2010s,"8бу45' N, 79бу0' E",8бу45' N,79бу0' E,gulf,6,NA,Traditional (─┴╩│┴┤)_NEM (GoM),phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,3,2,YES,NO,c,plankton,herbivore,1,text,0.146,,0.146,NA,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,energy path,NO,,,,,,,,,,,,,,,C,,,,,
4,Anjusha_2013_Joural of Marine Systems,"Trophic efficiency of plankton food webs: Observations from the Gulf of Mannar and the Palk Bay, Southeast Coast of India",trophic efficiency,NA,carbon biomass 2 / carbon biomass 1,production n+1 / production n,YES,InvestigationCalculation,Mar.2010 ~ Jan.2011,2010s,"8бу45' N, 79бу0' E",8бу45' N,79бу0' E,gulf,6,NA,Traditional (─┴╩│┴┤)_SWM (GoM),phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,3,2,YES,NO,c,plankton,herbivore,2,text,0.12,,0.12,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,energy path,NO,,,,,,,,,,,,,,,C,,,,,
4,Anjusha_2013_Joural of Marine Systems,"Trophic efficiency of plankton food webs: Observations from the Gulf of Mannar and the Palk Bay, Southeast Coast of India",trophic efficiency,NA,carbon biomass 2 / carbon biomass 1,production n+1 / production n,YES,InvestigationCalculation,Mar.2010 ~ Jan.2011,2010s,"8бу45' N, 79бу0' E",8бу45' N,79бу0' E,gulf,6,NA,Traditional (─┴╩│┴┤)_SIM (GoM),phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,3,2,YES,NO,c,plankton,herbivore,3,text,0.13,,0.13,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,energy path,NO,,,,,,,,,,,,,,,C,,,,,
4,Anjusha_2013_Joural of Marine Systems,"Trophic efficiency of plankton food webs: Observations from the Gulf of Mannar and the Palk Bay, Southeast Coast of India",trophic efficiency,NA,carbon biomass 2 / carbon biomass 1,production n+1 / production n,YES,InvestigationCalculation,Mar.2010 ~ Jan.2011,2010s,"8бу45' N, 79бу0' E",8бу45' N,79бу0' E,gulf,6,NA,Integrated (─┴╩│┴┤ + ╦щ╨╝┴┤)_NEM (GoM),phytoplankton+detritus_zooplankton,zooplankton,invertebrate,1_2,2,3,2,YES,NO,c,plankton + detritus,herbivore + detritivore,4,text,0.091,,0.091,NA,0.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,energy path,NO,,,,,,,,,,,,,,,C,,,,,
4,Anjusha_2013_Joural of Marine Systems,"Trophic efficiency of plankton food webs: Observations from the Gulf of Mannar and the Palk Bay, Southeast Coast of India",trophic efficiency,NA,carbon biomass 2 / carbon biomass 1,production n+1 / production n,YES,InvestigationCalculation,Mar.2010 ~ Jan.2011,2010s,"8бу45' N, 79бу0' E",8бу45' N,79бу0' E,gulf,6,NA,Integrated (─┴╩│┴┤ + ╦щ╨╝┴┤)_SWM (GoM),phytoplankton+detritus_zooplankton,zooplankton,invertebrate,1_2,2,3,2,YES,NO,c,plankton + detritus,herbivore + detritivore,5,text,0.068,,0.068,NA,0.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,energy path,NO,,,,,,,,,,,,,,,C,,,,,
4,Anjusha_2013_Joural of Marine Systems,"Trophic efficiency of plankton food webs: Observations from the Gulf of Mannar and the Palk Bay, Southeast Coast of India",trophic efficiency,NA,carbon biomass 2 / carbon biomass 1,production n+1 / production n,YES,InvestigationCalculation,Mar.2010 ~ Jan.2011,2010s,"8бу45' N, 79бу0' E",8бу45' N,79бу0' E,gulf,6,NA,Integrated (─┴╩│┴┤ + ╦щ╨╝┴┤)_SIM (GoM),phytoplankton+detritus_zooplankton,zooplankton,invertebrate,1_2,2,3,2,YES,NO,c,plankton + detritus,herbivore + detritivore,6,text,0.028,,0.028,NA,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,energy path,NO,,,,,,,,,,,,,,,C,,,,,
4,Anjusha_2013_Joural of Marine Systems,"Trophic efficiency of plankton food webs: Observations from the Gulf of Mannar and the Palk Bay, Southeast Coast of India",trophic efficiency,NA,carbon biomass 2 / carbon biomass 1,production n+1 / production n,YES,InvestigationCalculation,Mar.2010 ~ Jan.2011,2010s,"8бу45' N, 79бу0' E",8бу45' N,79бу0' E,gulf,6,NA,Traditional (─┴╩│┴┤)_NEM (PB),phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,3,2,YES,NO,c,plankton,herbivore,7,text,0.272,,0.272,NA,0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,energy path,NO,,,,,,,,,,,,,,,C,,,,,
4,Anjusha_2013_Joural of Marine Systems,"Trophic efficiency of plankton food webs: Observations from the Gulf of Mannar and the Palk Bay, Southeast Coast of India",trophic efficiency,NA,carbon biomass 2 / carbon biomass 1,production n+1 / production n,YES,InvestigationCalculation,Mar.2010 ~ Jan.2011,2010s,"8бу45' N, 79бу0' E",8бу45' N,79бу0' E,gulf,6,NA,Traditional (─┴╩│┴┤)_SWM (PB),phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,3,2,YES,NO,c,plankton,herbivore,8,text,0.0939,,0.0939,NA,0.0939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,energy path,NO,,,,,,,,,,,,,,,C,,,,,
4,Anjusha_2013_Joural of Marine Systems,"Trophic efficiency of plankton food webs: Observations from the Gulf of Mannar and the Palk Bay, Southeast Coast of India",trophic efficiency,NA,carbon biomass 2 / carbon biomass 1,production n+1 / production n,YES,InvestigationCalculation,Mar.2010 ~ Jan.2011,2010s,"8бу45' N, 79бу0' E",8бу45' N,79бу0' E,gulf,6,NA,Traditional (─┴╩│┴┤)_SIM (PB),phytoplankton_zooplankton,zooplankton,invertebrate,1_2,2,3,2,YES,NO,c,plankton,herbivore,9,text,0.176,,0.176,NA,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,energy path,NO,,,,,,,,,,,,,,,C,,,,,
4,Anjusha_2013_Joural of Marine Systems,"Trophic efficiency of plankton food webs: Observations from the Gulf of Mannar and the Palk Bay, Southeast Coast of India",trophic efficiency,NA,carbon biomass 2 / carbon biomass 1,production n+1 / production n,YES,InvestigationCalculation,Mar.2010 ~ Jan.2011,2010s,"8бу45' N, 79бу0' E",8бу45' N,79бу0' E,gulf,6,NA,Integrated (─┴╩│┴┤ + ╦щ╨╝┴┤)_NEM (PB),phytoplankton+detritus_zooplankton,zooplankton,invertebrate,1_2,2,3,2,YES,NO,c,plankton + detritus,herbivore + detritivore,10,text,0.0719,,0.0719,NA,0.0719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,energy path,NO,,,,,,,,,,,,,,,C,,,,,
4,Anjusha_2013_Joural of Marine Systems,"Trophic efficiency of plankton food webs: Observations from the Gulf of Mannar and the Palk Bay, Southeast Coast of India",trophic efficiency,NA,carbon biomass 2 / carbon biomass 1,production n+1 / production n,YES,InvestigationCalculation,Mar.2010 ~ Jan.2011,2010s,"8бу45' N, 79бу0' E",8бу45' N,79бу0' E,gulf,6,NA,Integrated (─┴╩│┴┤ + ╦щ╨╝┴┤)_SWM (PB),phytoplankton+detritus_zooplankton,zooplankton,invertebrate,1_2,2,3,2,YES,NO,c,plankton + detritus,herbivore + detritivore,11,text,0.0323,,0.0323,NA,0.0323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,energy path,NO,,,,,,,,,,,,,,,C,,,,,
4,Anjusha_2013_Joural of Marine Systems,"Trophic efficiency of plankton food webs: Observations from the Gulf of Mannar and the Palk Bay, Southeast Coast of India",trophic efficiency,NA,carbon biomass 2 / carbon biomass 1,production n+1 / production n,YES,InvestigationCalculation,Mar.2010 ~ Jan.2011,2010s,"8бу45' N, 79бу0' E",8бу45' N,79бу0' E,gulf,6,NA,Integrated (─┴╩│┴┤ + ╦щ╨╝┴┤)_SIM (PB),phytoplankton+detritus_zooplankton,zooplankton,invertebrate,1_2,2,3,2,YES,NO,c,plankton + detritus,herbivore + detritivore,12,text,0.0312,,0.0312,NA,0.0312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,energy path,NO,,,,,,,,,,,,,,,C,,,,,
5,Ara & Hiromi_2009_ Journal of Oceanography,"Seasonal vairability in plankton food web structure and trophodynamics in the Neritic Area of Sagami Bay, Japan",transfer efficiency,HNF + MZ + CSP / primary production,production 2 / production 1,production n+1 / production n,YES,InvestigationCalculation,Jan.2003 ~ Dec.2005,2000s,"35бу16' N, 139бу29' E",35бу16' N,139бу29' E,bay,NA,7,spring_PP~2P,phytoplankton_mesozooplankton+copepod secondary production,zooplankton,invertebrate,1_2,2,3,3,YES,NO,aY,plankton + detritus,herbivore,1,figure,0.151,,0.151,NA,0.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season_spring,NO,,,,,,,,,,,,,,a,C,,,,,
5,Ara & Hiromi_2009_ Journal of Oceanography,"Seasonal vairability in plankton food web structure and trophodynamics in the Neritic Area of Sagami Bay, Japan",NA,NA,production 3 / production 2,production n+1 / production n,YES,InvestigationCalculation,Jan.2003 ~ Dec.2005,2000s,"35бу16бф N, 139бу29бф E",35бу16' N,139бу29' E,bay,NA,7,spring_2P~3P,╩╓╢п╝╞╦уг║mesozooplankton+copepod secondary production_copepod tertiary production,zooplankton,invertebrate,tran 2_3,3,3,3,YES,NO,aY,plankton + detritus,carnivore,1,figure,0.0119,,0.0119,NA,NA,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season_spring,NO,,,,,,,,,,,,,,a,C,,,,,
5,Ara & Hiromi_2009_ Journal of Oceanography,"Seasonal vairability in plankton food web structure and trophodynamics in the Neritic Area of Sagami Bay, Japan",transfer efficiency,HNF + MZ + CSP / primary production,production 2 / production 1,production n+1 / production n,YES,InvestigationCalculation,Jan.2003 ~ Dec.2005,2000s,"35бу16бф N, 139бу29бф E",35бу16' N,139бу29' E,bay,NA,7,summer_PP~2P,phytoplankton_mesozooplankton+copepod secondary production,zooplankton,invertebrate,1_2,2,3,3,YES,NO,aY,plankton + detritus,herbivore,2,figure,0.177,,0.177,NA,0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season_summer,NO,,,,,,,,,,,,,,a,C,,,,,
5,Ara & Hiromi_2009_ Journal of Oceanography,"Seasonal vairability in plankton food web structure and trophodynamics in the Neritic Area of Sagami Bay, Japan",NA,NA,production 3 / production 2,production n+1 / production n,YES,InvestigationCalculation,Jan.2003 ~ Dec.2005,2000s,"35бу16бф N, 139бу29бф E",35бу16' N,139бу29' E,bay,NA,7,summer_2P~3P,mesozooplankton+copepod secondary production_copepod tertiary production,zooplankton,invertebrate,tran 2_3,3,3,3,YES,NO,aY,plankton + detritus,carnivore,2,figure,0.0062,,0.0062,NA,NA,0.0062,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season_summer,NO,,,,,,,,,,,,,,a,C,,,,,
5,Ara & Hiromi_2009_ Journal of Oceanography,"Seasonal vairability in plankton food web structure and trophodynamics in the Neritic Area of Sagami Bay, Japan",transfer efficiency,HNF + MZ + CSP / primary production,production 2 / production 1,production n+1 / production n,YES,InvestigationCalculation,Jan.2003 ~ Dec.2005,2000s,"35бу16бф N, 139бу29бф E",35бу16' N,139бу29' E,bay,NA,7,fall_PP~2P,phytoplankton_mesozooplankton+copepod secondary production,zooplankton,invertebrate,1_2,2,3,3,YES,NO,aY,plankton + detritus,herbivore,3,figure,0.212,,0.212,NA,0.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season_fall,NO,,,,,,,,,,,,,,a,C,,,,,
5,Ara & Hiromi_2009_ Journal of Oceanography,"Seasonal vairability in plankton food web structure and trophodynamics in the Neritic Area of Sagami Bay, Japan",NA,NA,production 3 / production 2,production n+1 / production n,YES,InvestigationCalculation,Jan.2003 ~ Dec.2005,2000s,"35бу16бф N, 139бу29бф E",35бу16' N,139бу29' E,bay,NA,7,fall_2P~3P,mesozooplankton+copepod secondary production_copepod tertiary production,zooplankton,invertebrate,tran 2_3,3,3,3,YES,NO,aY,plankton + detritus,carnivore,3,figure,0.0123,,0.0123,NA,NA,0.0123,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season_fall,NO,,,,,,,,,,,,,,a,C,,,,,
5,Ara & Hiromi_2009_ Journal of Oceanography,"Seasonal vairability in plankton food web structure and trophodynamics in the Neritic Area of Sagami Bay, Japan",transfer efficiency,HNF + MZ + CSP / primary production,production 2 / production 1,production n+1 / production n,YES,InvestigationCalculation,Jan.2003 ~ Dec.2005,2000s,"35бу16бф N, 139бу29бф E",35бу16' N,139бу29' E,bay,NA,7,winter_PP~2P,phytoplankton_mesozooplankton+copepod secondary production,zooplankton,invertebrate,1_2,2,3,3,YES,NO,aY,plankton + detritus,herbivore,4,figure,0.133,,0.133,NA,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season_winter,NO,,,,,,,,,,,,,,a,C,,,,,
5,Ara & Hiromi_2009_ Journal of Oceanography,"Seasonal vairability in plankton food web structure and trophodynamics in the Neritic Area of Sagami Bay, Japan",NA,NA,production 3 / production 2,production n+1 / production n,YES,InvestigationCalculation,Jan.2003 ~ Dec.2005,2000s,"35бу16бф N, 139бу29бф E",35бу16' N,139бу29' E,bay,NA,7,winter_2P~3P,mesozooplankton+copepod secondary production_copepod tertiary production,zooplankton,invertebrate,tran 2_3,3,3,3,YES,NO,aY,plankton + detritus,carnivore,4,figure,0.0128,,0.0128,NA,NA,0.0128,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,a,season_winter,NO,,,,,,,,,,,,,,a,C,,,,,
5,Ara & Hiromi_2009_ Journal of Oceanography,"Seasonal vairability in plankton food web structure and trophodynamics in the Neritic Area of Sagami Bay, Japan",transfer efficiency,HNF + MZ + CSP / primary production,production 2 / production 1,production n+1 / production n,YES,InvestigationCalculation,1 year (Jan.2003 ~ Dec.2005),2000s,"35бу16бф N, 139бу29бф E",35бу16' N,139бу29' E,bay,NA,7,integrated annual_PP~2P,phytoplankton_mesozooplankton+copepod secondary production,zooplankton,invertebrate,1_2,2,3,3,YES,NO,aY,plankton + detritus,herbivore,5,figure,0.169,,0.169,NA,0.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,season_annual,NO,,,,,,,,,,,,,,Y,C,,,,,
5,Ara & Hiromi_2009_ Journal of Oceanography,"Seasonal vairability in plankton food web structure and trophodynamics in the Neritic Area of Sagami Bay, Japan",NA,NA,production 3 / production 2,production n+1 / production n,YES,InvestigationCalculation,Jan.2003 ~ Dec.2005,2000s,"35бу16бф N, 139бу29бф E",35бу16' N,139бу29' E,bay,NA,7,integrated annual_2P~3P,mesozooplankton+copepod secondary production_copepod tertiary production,zooplankton,invertebrate,tran 2_3,3,3,3,YES,NO,aY,plankton + detritus,carnivore,5,figure,0.0089,,0.0089,NA,NA,0.0089,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,season_annual,NO,,,,,,,,,,,,,,Y,C,,,,,
6,Lindeman_1942_ Ecological Society of America,The trophic-dynamics aspect of Ecology,progressive efficiencies,productivity n+1 / productivity n,productivity 2 / productivity 1,productivity n+1 / productivity n,YES,InvestigationCalculation,year 1940s,1940s,"001_Cedar Bog lake (46бу24'56'' N, 86бу45'36'' W)",46бу24'56'' N,86бу45'36'' W,lake,10,NA,Cedar Bog lake_I-II,producers_primary consumers,aggregated,aggregated,1_2,2,5,5,YES,NO,aN,plankton + detritus,herbivore,1,table,0.133,,0.133,NA,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TTE,single value,1,,,h,"trophic level (+)
succession phase",NO,,,,,,,,,,,,,,,C,,,,,
